variable,exposure_type,lag_window,exposure_value,exposure_probability,reference_value,RR,sensitivity_key,sensitivity_label,sensitivity_order,model_key,specification_order
PM10,mavg,4,71.8500010706484,0.52,69.8000010401011,1.00018730711906,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,72.9000010862947,0.53,69.8000010401011,1.00023804412678,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,73.9500011019409,0.54,69.8000010401011,1.00025978578061,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,75.0000011175871,0.55,69.8000010401011,1.00025376859187,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,76.0666678001483,0.56,69.8000010401011,1.00022050786373,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,77.1500011496246,0.57,69.8000010401011,1.00016005260179,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,78.2250011656434,0.58,69.8000010401011,1.00007482882101,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,79.4000011831522,0.59,69.8000010401011,0.999954503403334,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,80.5333345333735,0.6,69.8000010401011,0.999813141870483,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,81.7000012174249,0.61,69.8000010401011,0.999643342274548,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,82.8666679014764,0.62,69.8000010401011,0.999450604107456,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,84.0600012525916,0.63,69.8000010401011,0.999231512356267,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,85.2750012706965,0.64,69.8000010401011,0.998987516166141,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,86.5500012896955,0.65,69.8000010401011,0.998710864775476,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,87.866667975982,0.66,69.8000010401011,0.998405354366104,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,89.225001329556,0.67,69.8000010401011,0.998071646075305,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,90.6000013500452,0.68,69.8000010401011,0.997717403170199,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,92.0000013709069,0.69,69.8000010401011,0.997342598346248,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,93.475001392886,0.7,69.8000010401011,0.996935521343838,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,95.0000014156101,0.71,69.8000010401011,0.996505082135909,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,96.5000014379622,0.72,69.8000010401011,0.996075852321266,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,98.1250014621765,0.73,69.8000010401011,0.995608509248756,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,99.7800014868379,0.74,69.8000010401011,0.995134638877759,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,101.483334845553,0.75,69.8000010401011,0.994654194134545,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,103.250001538545,0.76,69.8000010401011,0.994168242843555,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,105.07500156574,0.77,69.8000010401011,0.993680371038148,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,106.950001593679,0.78,69.8000010401011,0.993194009596367,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,108.900001622737,0.79,69.8000010401011,0.992704107850919,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,110.950001653284,0.8,69.8000010401011,0.992206487795478,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,113.050001684576,0.81,69.8000010401011,0.991715129487906,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,115.200001716614,0.82,69.8000010401011,0.991231256825414,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,117.566918418551,0.83,69.8000010401011,0.990720883311772,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,119.975001787767,0.84,69.8000010401011,0.990225493128259,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,122.500001825392,0.85,69.8000010401011,0.98973173612511,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,125.200001865625,0.86,69.8000010401011,0.989232660376408,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,127.983335240434,0.87,69.8000010401011,0.988749237115936,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,130.900001950562,0.88,69.8000010401011,0.988276247934489,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,133.900001995266,0.89,69.8000010401011,0.987825351278337,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,137.300002045929,0.9,69.8000010401011,0.987357651483988,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,140.850002098829,0.91,69.8000010401011,0.986918034363693,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,144.700002156198,0.92,69.8000010401011,0.986497031430983,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,148.966668886443,0.93,69.8000010401011,0.986097620903257,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,153.960002294183,0.94,69.8000010401011,0.985718925231734,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,159.559502377622,0.95,69.8000010401011,0.985406781713893,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,166.166669142743,0.96,69.8000010401011,0.985189460656541,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,174.866669272383,0.97,69.8000010401011,0.985148730247488,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,186.872669451284,0.98,69.8000010401011,0.985541553230309,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
PM10,mavg,4,207.067703085548,0.99,69.8000010401011,0.9873432459866,lag5,Maximum lag = 5 days,1,lag5__PM10__mavg,17
O3,mavg,4,20.8000003099442,0.01,86.6333346242706,0.996994309458395,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,25.0833337071041,0.02,86.6333346242706,0.99734661750814,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,28.0666670848926,0.03,86.6333346242706,0.997581525560795,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,30.4500004537404,0.04,86.6333346242706,0.997762058615507,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,32.5500004850328,0.05,86.6333346242706,0.997915338483417,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,34.5333338479201,0.06,86.6333346242706,0.998054717174439,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,36.4000005424023,0.07,86.6333346242706,0.998180787850145,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,38.1000005677342,0.08,86.6333346242706,0.998291031723226,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,39.7000005915761,0.09,86.6333346242706,0.998390599951636,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,41.1500006131828,0.1,86.6333346242706,0.998477161276519,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,42.6833339693645,0.11,86.6333346242706,0.998564736868448,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,44.0666673233111,0.12,86.6333346242706,0.998640115937097,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,45.4333340103428,0.13,86.6333346242706,0.998711081727526,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,46.7750006970018,0.14,86.6333346242706,0.998777245657573,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,48.0600007161498,0.15,86.6333346242706,0.998837256426656,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,49.3200007349253,0.16,86.6333346242706,0.998892812475085,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,50.6000007539988,0.17,86.6333346242706,0.9989458215029,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,51.8500007726252,0.18,86.6333346242706,0.998994160255601,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,53.0500007905066,0.19,86.6333346242706,0.999037294082198,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,54.250000808388,0.2,86.6333346242706,0.999077142148996,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,55.4666674931844,0.21,86.6333346242706,0.999114107062693,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,56.6500008441508,0.22,86.6333346242706,0.999146660962643,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,57.8750008624047,0.23,86.6333346242706,0.999176748490331,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,59.0666675468286,0.24,86.6333346242706,0.999202410878546,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,60.2333342308799,0.25,86.6333346242706,0.999224013359247,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,61.4000009149313,0.26,86.6333346242706,0.999242176739817,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,62.5833342658977,0.27,86.6333346242706,0.999257622617305,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,63.7400009498,0.28,86.6333346242706,0.999270461356248,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,64.9000009670853,0.29,86.6333346242706,0.999281726862613,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,66.0166676503917,0.3,86.6333346242706,0.999291635445137,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,67.120001000166,0.31,86.6333346242706,0.999301080842398,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,68.2333343500893,0.32,86.6333346242706,0.999310817862609,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,69.3666677003106,0.33,86.6333346242706,0.999321516292154,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,70.4750010501593,0.34,86.6333346242706,0.999333307048602,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,71.5166677323481,0.35,86.6333346242706,0.999346080780627,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,72.6000010818243,0.36,86.6333346242706,0.999361605799901,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,73.6250010970979,0.37,86.6333346242706,0.999378856086402,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,74.6750011127442,0.38,86.6333346242706,0.999399572506583,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,75.7000011280179,0.39,86.6333346242706,0.999423212423721,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,76.7400011435151,0.4,86.6333346242706,0.999451098758961,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,77.8000011593103,0.41,86.6333346242706,0.999484032696106,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,78.8000011742114,0.42,86.6333346242706,0.999519707520523,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,79.8000011891127,0.43,86.6333346242706,0.999560265660199,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,80.8000012040138,0.44,86.6333346242706,0.999606111535713,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,81.800001218915,0.45,86.6333346242706,0.999657649721535,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,82.7800012335181,0.46,86.6333346242706,0.999714069893233,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,83.7333345810573,0.47,86.6333346242706,0.999774936002053,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,84.7000012621285,0.48,86.6333346242706,0.999843039851078,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,85.675001276657,0.49,86.6333346242706,0.999918615327267,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,86.6333346242706,0.5,86.6333346242706,1,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,87.6000013053418,0.51,86.6333346242706,1.00008944516568,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,88.5500013194978,0.52,86.6333346242706,1.00018419984578,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,89.5000013336539,0.53,86.6333346242706,1.00028527034023,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,90.4500013478101,0.54,86.6333346242706,1.00039218307329,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,91.4000013619661,0.55,86.6333346242706,1.0005044643741,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,92.4000013768673,0.56,86.6333346242706,1.00062793421939,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,93.3500013910233,0.57,86.6333346242706,1.00074975067595,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,94.3000014051795,0.58,86.6333346242706,1.00087548890424,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,95.2333347524207,0.59,86.6333346242706,1.00100238117499,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,96.2000014334917,0.6,86.6333346242706,1.00113683324872,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,97.1666681145629,0.61,86.6333346242706,1.00127387196898,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,98.1500014625492,0.62,86.6333346242706,1.00141541097508,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,99.1600014775991,0.63,86.6333346242706,1.00156248211639,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,100.150001492351,0.64,86.6333346242706,1.00170776076776,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,101.183334841083,0.65,86.6333346242706,1.00185999433737,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,102.200001522899,0.66,86.6333346242706,1.0020097802435,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,103.220001538098,0.67,86.6333346242706,1.00215947440781,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,104.300001554191,0.68,86.6333346242706,1.00231668287942,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,105.366668236752,0.69,86.6333346242706,1.00246997466185,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,106.450001586229,0.7,86.6333346242706,1.00262295392871,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,107.566668269535,0.71,86.6333346242706,1.00277703946951,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,108.720001620054,0.72,86.6333346242706,1.00293153187454,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,109.900001637638,0.73,86.6333346242706,1.00308382068281,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,111.100001655519,0.74,86.6333346242706,1.00323176149892,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,112.316668340315,0.75,86.6333346242706,1.0033736398678,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,113.600001692772,0.76,86.6333346242706,1.00351353842872,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,114.900001712144,0.77,86.6333346242706,1.00364491505546,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,116.280001732707,0.78,86.6333346242706,1.00377306753126,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,117.700001753867,0.79,86.6333346242706,1.00389286278419,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,119.150001775474,0.8,86.6333346242706,1.00400264764071,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,120.640001797676,0.81,86.6333346242706,1.00410236121854,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,122.175001820549,0.82,86.6333346242706,1.0041913119333,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,123.733335177104,0.83,86.6333346242706,1.00426743411839,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,125.400001868606,0.84,86.6333346242706,1.004333174676,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,127.119501894228,0.85,86.6333346242706,1.00438417738268,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,129.00000192225,0.86,86.6333346242706,1.00442059202136,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,130.900001950562,0.87,86.6333346242706,1.00443705634355,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,132.833335312704,0.88,86.6333346242706,1.00443307014392,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,134.900002010167,0.89,86.6333346242706,1.00440594675848,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,137.200002044439,0.9,86.6333346242706,1.00434833913074,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,139.600002080202,0.91,86.6333346242706,1.00425785765629,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,142.300002120435,0.92,86.6333346242706,1.0041195694231,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,145.500002168119,0.93,86.6333346242706,1.00390652376102,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,149.000002220273,0.94,86.6333346242706,1.00361372231577,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,153.166668949028,0.95,86.6333346242706,1.00318571209246,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,158.143602356524,0.96,86.6333346242706,1.00256464573594,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,164.600002452731,0.97,86.6333346242706,1.00158754471889,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,173.100002579391,0.98,86.6333346242706,1.00002089308538,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
O3,mavg,4,185.663936099941,0.99,86.6333346242706,0.997165004995572,lag5,Maximum lag = 5 days,1,lag5__O3__mavg,18
t2m,lag,3,0.171520487,0.01,17.83579852,1.01568941337495,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,1.615605291,0.02,17.83579852,1.01505684159931,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,2.48329172732,0.03,17.83579852,1.01463766722598,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,3.1816965228,0.04,17.83579852,1.01427738534584,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,3.720964686,0.05,17.83579852,1.01398456198867,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,4.2180250294,0.06,17.83579852,1.01370293898591,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,4.659152603,0.07,17.83579852,1.0134433017431,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,5.05215164148,0.08,17.83579852,1.0132040989766,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,5.410470581,0.09,17.83579852,1.01297937135981,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,5.7758229574,0.1,17.83579852,1.012743579109,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,6.081271108,0.11,17.83579852,1.01254119287401,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,6.3815017704,0.12,17.83579852,1.01233751698358,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,6.669326401,0.13,17.83579852,1.01213776840973,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,6.987252808,0.14,17.83579852,1.01191194030261,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,7.3000606538,0.15,17.83579852,1.01168434738796,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,7.56251696276,0.16,17.83579852,1.01148919373257,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,7.833937581,0.17,17.83579852,1.01128329084133,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,8.106818136,0.18,17.83579852,1.01107203905368,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,8.38318438184,0.19,17.83579852,1.01085369656385,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,8.6330629984,0.2,17.83579852,1.01065242705099,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,8.865783946,0.21,17.83579852,1.01046164694109,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,9.143575923,0.22,17.83579852,1.01022966329002,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,9.428089396,0.23,17.83579852,1.00998720780236,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,9.722367223,0.24,17.83579852,1.00973119166116,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,10.057553545,0.25,17.83579852,1.00943300708989,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,10.38189977,0.26,17.83579852,1.00913768020125,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,10.68682251,0.27,17.83579852,1.00885376762677,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,11.02585754,0.28,17.83579852,1.00853072232728,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,11.35078138,0.29,17.83579852,1.00821360710631,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,11.66022148,0.3,17.83579852,1.00790455335182,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,11.9703645724,0.31,17.83579852,1.00758769521959,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,12.32470729,0.32,17.83579852,1.00721672490677,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,12.66232389,0.33,17.83579852,1.00685412218078,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,12.97044896,0.34,17.83579852,1.00651518763954,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,13.30313962,0.35,17.83579852,1.00614042433426,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,13.6292352,0.36,17.83579852,1.00576398873528,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,13.93721161,0.37,17.83579852,1.00539999034458,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,14.26317304,0.38,17.83579852,1.00500554737771,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,14.5669377286,0.39,17.83579852,1.00462926451358,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,14.8802213,0.4,17.83579852,1.00423220122406,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,15.19645844,0.41,17.83579852,1.00382193693494,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,15.54407463,0.42,17.83579852,1.00335975825311,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,15.84765269,0.43,17.83579852,1.00294632704414,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,16.1596010552,0.44,17.83579852,1.00251177648722,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,16.46532084,0.45,17.83579852,1.00207615808782,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,16.75265083,0.46,17.83579852,1.0016577863886,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,17.0439054208,0.47,17.83579852,1.0012246849523,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,17.33199272,0.48,17.83579852,1.00078721204604,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,17.57365125,0.49,17.83579852,1.00041316724639,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,17.83579852,0.5,17.83579852,1,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
t2m,lag,3,18.0836000592,0.51,17.83579852,0.999602108950957,lag_df4,Lag spline df = 4,2,lag_df4__t2m__lag,19
